osm_type,osm_id,category,name,name_ar,lat,lon,building_area_m2,addr_full,addr_city,operator,capacity,raw_tags,capacity_estimate,capacity_source,display_name,pm2_5,pm10,carbon_monoxide,ozone,nitrogen_dioxide,sulphur_dioxide,us_aqi,observation_time
way,324534504,school,ثانوية محمد بوسبسي,ثانوية محمد بوسبسي,36.34731516,6.654975283333333,6648.95556640625,,,,,"{""amenity"": ""school"", ""name"": ""ثانوية محمد بوسبسي"", ""name:ar"": ""ثانوية محمد بوسبسي"", ""name:fr"": ""Lycée Mohamed Boussebsi""}",3324,calculated_from_area,ثانوية محمد بوسبسي,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,325062008,school,,,36.34291723333333,6.655798,7267.253173828125,,,,,"{""amenity"": ""school""}",3633,calculated_from_area,مدرسة رقم 277,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,325861017,place_of_worship,Masjed Bouyaghil,مسجد بوياغيل,36.84856564,6.58041664,579.302978515625,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""language:ar"": ""main"", ""name"": ""Masjed Bouyaghil"", ""name:ar"": ""مسجد بوياغيل"", ""religion"": ""muslim""}",579,calculated_from_area,Masjed Bouyaghil,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
way,326819005,health_facility,Clinique Internationale Mekalfa,العيادة الدولية,36.15878814285714,6.174019785714285,8924.886474609375,,Chelghoum Laïd,,,"{""addr:city"": ""Chelghoum Laïd"", ""amenity"": ""clinic"", ""name"": ""Clinique Internationale Mekalfa"", ""name:ar"": ""العيادة الدولية"", ""name:fr"": ""Clinique Internationale Mekalfa""}",20,default_estimate_non_shelter,Clinique Internationale Mekalfa,12.1,16.3,112.0,96.0,0.6,0.5,55,2026-08-16T15:00
way,327027661,place_of_worship,Masjed,,36.861715877777776,6.614543100000001,593.284423828125,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Masjed"", ""religion"": ""muslim""}",593,calculated_from_area,Masjed,14.9,21.5,153.0,132.0,1.1,1.0,61,2026-08-16T15:00
way,328212588,health_facility,مركز صحي,مركز صحي,36.392972071428574,6.127746957142857,1726.13623046875,,,,,"{""amenity"": ""hospital"", ""name"": ""مركز صحي"", ""name:ar"": ""مركز صحي"", ""name:fr"": ""Centre de santé""}",100,default_estimate_non_shelter,مركز صحي,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,329603603,school,Lycée Saint-Augustin,ثانوية القديس أوغيستان,36.90697058095238,7.754943652380953,36415.1904296875,,Annaba,,,"{""addr:city"": ""Annaba"", ""addr:postcode"": ""23000"", ""addr:street"": ""42 Boulevard Saouli Abdelkader"", ""amenity"": ""school"", ""name"": ""Lycée Saint-Augustin"", ""name:ar"": ""ثانوية القديس أوغيستان""}",18207,calculated_from_area,Lycée Saint-Augustin,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,329605014,school,Lycée Ahmed Bouzbid,,36.91041399666666,7.750431586666666,22513.12939453125,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Ahmed Bouzbid""}",11256,calculated_from_area,Lycée Ahmed Bouzbid,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,329605722,school,ثانوية مبارك الميلي,ثانوية مبارك الميلي,36.9165344,7.757878417391304,25039.05078125,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:city:ar"": ""عنابة"", ""addr:postcode"": ""23000"", ""amenity"": ""school"", ""name"": ""ثانوية مبارك الميلي"", ""name:ar"": ""ثانوية مبارك الميلي"", ""name:etymology"": ""مبارك الميلي"", ""name:etymology:wikidata"": ""Q3303818"", ""name:etymology:wikipedia"": ""ar:مبارك الميلي"", ""name:fr"": ""Lycée Mbarek El Mili""}",12519,calculated_from_area,ثانوية مبارك الميلي,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,329607666,school,PC,,36.88966543684211,7.748060989473684,16518.38818359375,,,,,"{""amenity"": ""school"", ""name"": ""PC""}",8259,calculated_from_area,PC,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329608866,school,Lycée Larbi Ben M'Hidi,ثانوية العربي بن مهيدي,36.89786068181818,7.727653984848485,12434.671875,,Annaba,,,"{""addr:city"": ""Annaba"", ""addr:postcode"": ""23000"", ""amenity"": ""school"", ""name"": ""Lycée Larbi Ben M'Hidi"", ""name:ar"": ""ثانوية العربي بن مهيدي""}",6217,calculated_from_area,Lycée Larbi Ben M'Hidi,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329609502,school,Lycée Zighout Youcef,ثانوية زيغود يوسف,36.89276104,7.72948193,14330.922119140623,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Zighout Youcef"", ""name:ar"": ""ثانوية زيغود يوسف"", ""name:en"": ""High School Zighoud Youcef"", ""name:fr"": ""Lycée Zighout Youcef""}",7165,calculated_from_area,Lycée Zighout Youcef,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329610937,school,Lycée 8 Mai 1945,ثانوية 8 مايو 1945,36.89475409333333,7.7380179,16521.811767578125,,,,,"{""amenity"": ""school"", ""name"": ""Lycée 8 Mai 1945"", ""name:ar"": ""ثانوية 8 مايو 1945""}",8260,calculated_from_area,Lycée 8 Mai 1945,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329611329,school,Lycée Pierre et Marie Curie,,36.90356350476191,7.760339961904761,8638.00341796875,,,,,"{""amenity"": ""school"", ""isced:level"": ""2;3;4"", ""name"": ""Lycée Pierre et Marie Curie"", ""name:etymology:wikidata"": ""Q37463;Q7186""}",4319,calculated_from_area,Lycée Pierre et Marie Curie,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,329612958,school,Lycée Amara Laaskri,,36.897990145,7.747974650000001,20174.427001953125,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Amara Laaskri""}",10087,calculated_from_area,Lycée Amara Laaskri,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329613915,school,Lycée Technique,,36.90041567894737,7.749367842105263,22932.92358398437,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Technique""}",11466,calculated_from_area,Lycée Technique,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329615165,school,Lycée Zentar Slimane,,36.8917711,7.722467666666667,9043.963623046877,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Zentar Slimane""}",4521,calculated_from_area,Lycée Zentar Slimane,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329615491,school,Lycée Tahri Ali,,36.91385913888889,7.751273116666667,7540.89208984375,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Tahri Ali""}",3770,calculated_from_area,Lycée Tahri Ali,11.6,18.1,150.0,116.0,0.7,0.5,55,2026-08-16T15:00
way,329616680,school,Lycée Abdelmalek Bendjedid,,36.88495821363636,7.712785022727274,10853.7822265625,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Abdelmalek Bendjedid""}",5426,calculated_from_area,Lycée Abdelmalek Bendjedid,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329783442,school,Ecole Fatma Nsoumer,,36.89112268,7.74433892,16599.360107421875,,,,,"{""amenity"": ""school"", ""name"": ""Ecole Fatma Nsoumer""}",8299,calculated_from_area,Ecole Fatma Nsoumer,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329786597,place_of_worship,Mosquée Okba Ibn Nafaa,,36.89914844444444,7.74411251111111,2329.8046875,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Mosquée Okba Ibn Nafaa"", ""religion"": ""muslim""}",2329,calculated_from_area,Mosquée Okba Ibn Nafaa,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,329787558,fire_station,Unité de Protection Civile,الحماية المدنية,36.8983058,7.738882514285714,23429.51123046875,,,Ministère de l'Intérieur et des Collectivités locales,,"{""amenity"": ""fire_station"", ""brand"": ""Protection civile algérienne"", ""brand:ar"": ""الحماية المدنية الجزائرية"", ""brand:fr"": ""Protection civile algérienne"", ""brand:wikidata"": ""Q3407913"", ""brand:wikipedia"": ""fr:Protection civile en Algérie"", ""name"": ""Unité de Protection Civile"", ""name:ar"": ""الحماية المدنية"", ""name:ber"": ""ⴰⵃⵓⴷⴷⵓ ⴰⵖⴰⵔⵉⵎ"", ""name:fr"": ""Protection civile"", ""name:kab"": ""Aḥuddu aɣarim"", ""operator"": ""Ministère de l'Intérieur et des Collectivités locales"", ""operator:ar"": ""وزارة الداخلية والجماعات المحلية والتهيئة العمرانية"", ""operator:fr"": ""Ministère de l'Intérieur et des Collectivités locales"", ""operator:website"": ""https://www.interieur.gov.dz/index.php/fr/"", ""operator:wikidata"": ""Q3315224"", ""operator:wikipedia"": ""fr:Ministère de l'Intérieur et des Collectivités locales"", ""phone"": ""14"", ""website"": ""https://www.protectioncivile.dz/"", ""wikidata"": ""Q3407913"", ""wikipedia"": ""fr:Protection civile en Algérie""}",30,default_estimate_non_shelter,Unité de Protection Civile,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,330281434,health_facility,Clinique Naoufel,,36.31480536,6.614676659999999,975.01025390625,,,,,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Clinique Naoufel"", ""phone"": ""+213 31900944"", ""website"": ""http://www.clinique-naoufel.com/content/clinique-algerie""}",20,default_estimate_non_shelter,Clinique Naoufel,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,330385603,health_facility,Nouvelle Polyclinique,,36.64720392,6.82726222,1453.149658203125,,,,,"{""amenity"": ""clinic"", ""building"": ""yes"", ""healthcare"": ""clinic"", ""name"": ""Nouvelle Polyclinique"", ""source"": ""Algerie Mapper Team""}",20,default_estimate_non_shelter,Nouvelle Polyclinique,12.0,18.1,145.0,122.0,2.7,2.1,55,2026-08-16T15:00
way,330665655,place_of_worship,مسجد الأنصار,,36.83469574285714,7.4563329,1285.880859375,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""name"": ""مسجد الأنصار"", ""name:fr"": ""Masjid El Ansar"", ""religion"": ""muslim""}",1285,calculated_from_area,مسجد الأنصار,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,330665958,school,Lycée Ibn Khaldoun,,36.83589076428572,7.456081942857144,16179.843017578123,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Ibn Khaldoun""}",8089,calculated_from_area,Lycée Ibn Khaldoun,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,330688425,fire_station,Protection civile,الحماية المدنية,36.83825526,7.448289,3915.954833984375,,,,,"{""addr:country"": ""DZ"", ""amenity"": ""fire_station"", ""brand:wikidata"": ""Q3407913"", ""contact:phone"": ""14"", ""name"": ""Protection civile"", ""name:ar"": ""الحماية المدنية"", ""name:ber"": ""ⴰⵃⵓⴷⴷⵓ ⴰⵖⴰⵔⵉⵎ"", ""name:fr"": ""Protection Civile"", ""name:kab"": ""Aḥuddu aɣarim"", ""operator:wikidata"": ""Q3407913"", ""phone"": ""14"", ""wikidata"": ""Q3407913"", ""wikipedia"": ""fr:Protection civile en Algérie""}",30,default_estimate_non_shelter,Protection civile,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,331002169,place_of_worship,مسجد الرضوان,,36.83872418888889,7.458406977777778,2119.032958984375,,Berrahal,,,"{""addr:city"": ""Berrahal"", ""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""denomination"": ""sunni"", ""name"": ""مسجد الرضوان"", ""religion"": ""muslim""}",2119,calculated_from_area,مسجد الرضوان,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,331004486,place_of_worship,مسجد عبد الحميد ابن باديس,,36.83070079375,7.46200884375,988.169921875,,عنابة,,,"{""addr:city"": ""عنابة"", ""addr:postcode"": ""23009"", ""addr:street"": ""النخلة"", ""amenity"": ""place_of_worship"", ""building"": ""residential"", ""denomination"": ""sunni"", ""name"": ""مسجد عبد الحميد ابن باديس"", ""name:fr"": ""Mosquée abd hamid ibn badis"", ""religion"": ""muslim""}",988,calculated_from_area,مسجد عبد الحميد ابن باديس,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,332001424,school,Ecole Benamira salah,,36.45856397777778,6.037647077777778,1992.012939453125,,,,,"{""amenity"": ""school"", ""name"": ""Ecole Benamira salah""}",996,calculated_from_area,Ecole Benamira salah,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,332260462,place_of_worship,,,36.45625245714286,6.031061514285715,866.34619140625,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""building:colour"": ""white"", ""building:levels"": ""3"", ""religion"": ""muslim"", ""roof:colour"": ""#90ee90""}",866,calculated_from_area,مسجد رقم 461,10.8,27.3,122.0,97.0,0.9,0.6,59,2026-08-16T15:00
way,335698722,health_facility,العيادة المتعددة الخدمات المجاهد بوزيد الشريف,,36.90118572,7.7430255,4087.1484375,,,,,"{""amenity"": ""clinic"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""name"": ""العيادة المتعددة الخدمات المجاهد بوزيد الشريف""}",20,default_estimate_non_shelter,العيادة المتعددة الخدمات المجاهد بوزيد الشريف,13.0,23.3,158.0,116.0,0.7,0.7,60,2026-08-16T15:00
way,335818009,place_of_worship,Mosquée Essahoua,,36.88547175,6.991493033333334,2968.645263671875,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""name"": ""Mosquée Essahoua"", ""religion"": ""muslim""}",2968,calculated_from_area,Mosquée Essahoua,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335818010,school,,,36.88549961666667,6.9922125500000005,4169.10595703125,,,,,"{""amenity"": ""school""}",2084,calculated_from_area,مدرسة رقم 278,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335839537,health_facility,Salle de soins Larbi Ben Mhidi,,36.88704506,6.98280306,174.827392578125,,,,,"{""amenity"": ""clinic"", ""building"": ""yes"", ""name"": ""Salle de soins Larbi Ben Mhidi""}",20,default_estimate_non_shelter,Salle de soins Larbi Ben Mhidi,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335841158,school,,,36.88276162,6.98606844,5413.227783203125,,,,,"{""amenity"": ""school""}",2706,calculated_from_area,مدرسة رقم 279,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335841159,school,,,36.88558256666667,6.983898466666667,4439.75927734375,,,,,"{""amenity"": ""school""}",2219,calculated_from_area,مدرسة رقم 280,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335841160,school,,,36.885580242857145,6.9930562571428565,3810.7236328125,,,,,"{""amenity"": ""school""}",1905,calculated_from_area,مدرسة رقم 281,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,335841161,school,,,36.886597484615386,6.9932115538461534,6055.3466796875,,,,,"{""amenity"": ""school""}",3027,calculated_from_area,مدرسة رقم 282,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,338103117,school,,,36.17096774,5.2351798,5957.5198974609375,,,,,"{""amenity"": ""school""}",2978,calculated_from_area,مدرسة رقم 283,16.2,29.3,110.0,88.0,0.7,0.5,60,2026-08-16T15:00
way,338492158,school,أبو عبيدة بن الجراح,أبو عبيدة بن الجراح,36.35484116,6.638731,2831.6787109375,,قسنطينة,,,"{""addr:city"": ""قسنطينة"", ""addr:city:ar"": ""قسنطينة"", ""addr:place"": ""الدقسي"", ""addr:place:ar"": ""الدقسي"", ""amenity"": ""school"", ""name"": ""أبو عبيدة بن الجراح"", ""name:ar"": ""أبو عبيدة بن الجراح"", ""name:fr"": ""Abou Obeida ibn El-Djarrah""}",1415,calculated_from_area,أبو عبيدة بن الجراح,9.7,21.0,127.0,104.0,0.9,0.7,59,2026-08-16T15:00
way,339439368,place_of_worship,,,36.89996364,7.05511798,1583.40771484375,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}",1583,calculated_from_area,مسجد رقم 462,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339439479,health_facility,Polyclinique les Platanes,,36.89819831666667,7.053848966666667,2896.828369140625,,,,,"{""amenity"": ""clinic"", ""name"": ""Polyclinique les Platanes"", ""opening_hours"": ""24/7""}",20,default_estimate_non_shelter,Polyclinique les Platanes,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339439937,school,,,36.898329644444445,7.056396122222222,18040.81201171875,,,,,"{""amenity"": ""school""}",9020,calculated_from_area,مدرسة رقم 284,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339440114,school,CEM Chahid Aïssani,,36.60912689333333,4.6903434866666665,3222.4383544921875,,Timzaghra,,,"{""addr:city"": ""Timzaghra"", ""addr:postcode"": ""06005"", ""amenity"": ""school"", ""name"": ""CEM Chahid Aïssani"", ""name:fr"": ""CEM Chahid Aïssani""}",1611,calculated_from_area,CEM Chahid Aïssani,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,339440115,school,Lycée Taous Amrouche,ثانوية طاوس عمروش,36.609695275,4.6894552125,10799.622680664062,,Timzaghra,,,"{""addr:city"": ""Timzaghra"", ""addr:city:ar"": ""ثيمزغرا"", ""addr:postcode"": ""06005"", ""addr:street"": ""CW15"", ""addr:street:ar"": ""ط ء 15"", ""amenity"": ""school"", ""isced:level"": ""3"", ""name"": ""Lycée Taous Amrouche"", ""name:ar"": ""ثانوية طاوس عمروش"", ""name:fr"": ""Lycée Taous Amrouche""}",5399,calculated_from_area,Lycée Taous Amrouche,11.3,23.7,120.0,98.0,1.0,0.5,57,2026-08-16T15:00
way,339531160,school,Primaire,,36.89876536,7.04839494,2689.15185546875,,,,,"{""amenity"": ""school"", ""name"": ""Primaire""}",1344,calculated_from_area,Primaire,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339608928,school,,,36.891601075,7.0500439375,1327.29345703125,,,,,"{""amenity"": ""school""}",663,calculated_from_area,مدرسة رقم 285,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339620655,place_of_worship,,,36.89370496666667,7.048725588888889,1272.930908203125,,,,,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""muslim""}",1272,calculated_from_area,مسجد رقم 463,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339621871,school,CEM Aissa Bouzguine,إكمالية عيسى بوزقين,36.89619326666666,7.050903433333334,3676.816162109375,,,,,"{""amenity"": ""school"", ""isced:level"": ""2"", ""name"": ""CEM Aissa Bouzguine"", ""name:ar"": ""إكمالية عيسى بوزقين""}",1838,calculated_from_area,CEM Aissa Bouzguine,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339621942,school,,,36.89396882727272,7.052823399999999,10883.57861328125,,,,,"{""amenity"": ""school""}",5441,calculated_from_area,مدرسة رقم 286,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339621974,school,,,36.894138,7.049763850000001,2761.7392578125,,,,,"{""amenity"": ""school""}",1380,calculated_from_area,مدرسة رقم 287,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339622235,school,,,36.8911582875,7.0564965125,4770.9853515625,,,,,"{""amenity"": ""school""}",2385,calculated_from_area,مدرسة رقم 288,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
way,339622753,school,Lycée Moufdi Zakaria,ثانوية مفدي زكرياء,36.89411711818182,7.047672818181818,20847.856689453125,,,,,"{""amenity"": ""school"", ""name"": ""Lycée Moufdi Zakaria"", ""name:ar"": ""ثانوية مفدي زكرياء""}",10423,calculated_from_area,Lycée Moufdi Zakaria,18.2,23.7,155.0,131.0,0.8,0.8,62,2026-08-16T15:00
